touchpoint_id,customer_id,timestamp,campaign_id,channel_id
T009398,C05247,2025-08-22 00:00:00,CMP002,CH01
T009399,C05247,2025-08-27 22:58:00,CMP001,CH01
T009400,C05247,2025-08-29 08:49:00,CMP003,CH02
T009401,C05247,2025-08-30 09:26:00,CMP003,CH02
T009402,C05249,2025-02-06 00:00:00,CMP005,CH03
T009403,C05249,2025-02-08 06:33:00,CMP003,CH02
T009404,C05250,2025-05-03 00:00:00,CMP004,CH02
T009405,C05251,2025-09-05 00:00:00,CMP001,CH01
T009406,C05251,2025-09-07 07:41:00,CMP005,CH03
T009407,C05252,2025-02-14 00:00:00,CMP003,CH02
T009408,C05252,2025-02-16 17:43:00,CMP002,CH01
T009409,C05252,2025-02-21 12:08:00,CMP003,CH02
T009410,C05253,2025-07-06 00:00:00,CMP002,CH01
T009411,C05253,2025-07-11 02:04:00,CMP001,CH01
T009412,C05253,2025-07-13 02:38:00,CMP004,CH02
T009413,C05253,2025-07-18 17:33:00,CMP002,CH01
T009414,C05254,2025-01-15 00:00:00,CMP005,CH03
T009415,C05254,2025-01-16 09:49:00,CMP002,CH01
T009416,C05255,2025-11-25 00:00:00,CMP005,CH03
T009417,C05255,2025-11-26 06:51:00,CMP001,CH01
T009418,C05257,2025-04-10 00:00:00,CMP003,CH02
T009419,C05257,2025-04-14 02:40:00,CMP004,CH02
T009420,C05257,2025-04-21 02:58:00,CMP004,CH02
T009421,C05258,2025-01-04 00:00:00,CMP002,CH01
T009422,C05258,2025-01-10 15:57:00,CMP002,CH01
T009423,C05259,2025-12-31 00:00:00,CMP002,CH01
T009424,C05259,2026-01-05 22:16:00,CMP004,CH02
T009425,C05259,2026-01-12 23:26:00,CMP002,CH01
T009426,C05262,2025-04-21 00:00:00,CMP003,CH02
T009427,C05262,2025-04-26 04:29:00,CMP003,CH02
T009428,C05263,2025-05-15 00:00:00,CMP003,CH02
T009429,C05263,2025-05-18 17:57:00,CMP004,CH02
T009430,C05264,2025-08-13 00:00:00,CMP005,CH03
T009431,C05265,2025-10-30 00:00:00,CMP004,CH02
T009432,C05265,2025-11-02 04:25:00,CMP001,CH01
T009433,C05265,2025-11-06 02:47:00,CMP004,CH02
T009434,C05265,2025-11-10 23:20:00,CMP001,CH01
T009435,C05266,2025-08-06 00:00:00,CMP001,CH01
T009436,C05266,2025-08-08 01:22:00,CMP001,CH01
T009437,C05267,2025-08-13 00:00:00,CMP003,CH02
T009438,C05269,2025-08-24 00:00:00,CMP001,CH01
T009439,C05272,2025-06-30 00:00:00,CMP002,CH01
T009440,C05272,2025-07-06 07:25:00,CMP003,CH02
T009441,C05273,2025-11-20 00:00:00,CMP004,CH02
T009442,C05274,2025-12-28 00:00:00,CMP001,CH01
T009443,C05274,2025-12-30 03:54:00,CMP002,CH01
T009444,C05275,2025-07-27 00:00:00,CMP001,CH01
T009445,C05275,2025-08-03 07:16:00,CMP004,CH02
T009446,C05278,2025-03-30 00:00:00,CMP001,CH01
T009447,C05279,2025-02-05 00:00:00,CMP001,CH01
T009448,C05279,2025-02-10 13:00:00,CMP002,CH01
T009449,C05279,2025-02-13 05:39:00,CMP002,CH01
T009450,C05280,2025-01-18 00:00:00,CMP001,CH01
T009451,C05280,2025-01-21 11:25:00,CMP002,CH01
T009452,C05282,2025-03-03 00:00:00,CMP003,CH02
T009453,C05282,2025-03-04 15:25:00,CMP003,CH02
T009454,C05282,2025-03-10 16:55:00,CMP001,CH01
T009455,C05283,2025-10-09 00:00:00,CMP003,CH02
T009456,C05284,2025-06-15 00:00:00,CMP005,CH03
T009457,C05284,2025-06-20 07:17:00,CMP002,CH01
T009458,C05286,2025-12-25 00:00:00,CMP003,CH02
T009459,C05290,2025-08-06 00:00:00,CMP001,CH01
T009460,C05290,2025-08-10 00:26:00,CMP003,CH02
T009461,C05291,2025-02-10 00:00:00,CMP004,CH02
T009462,C05291,2025-02-16 05:13:00,CMP001,CH01
T009463,C05292,2025-09-12 00:00:00,CMP001,CH01
T009464,C05292,2025-09-17 09:28:00,CMP001,CH01
T009465,C05292,2025-09-19 02:33:00,CMP002,CH01
T009466,C05293,2025-05-20 00:00:00,CMP005,CH03
T009467,C05294,2025-11-09 00:00:00,CMP002,CH01
T009468,C05294,2025-11-14 23:00:00,CMP002,CH01
T009469,C05294,2025-11-18 16:21:00,CMP004,CH02
T009470,C05296,2025-09-27 00:00:00,CMP004,CH02
T009471,C05296,2025-10-03 07:37:00,CMP001,CH01
T009472,C05296,2025-10-10 10:33:00,CMP002,CH01
T009473,C05298,2025-06-27 00:00:00,CMP003,CH02
T009474,C05298,2025-06-29 06:51:00,CMP004,CH02
T009475,C05300,2025-09-05 00:00:00,CMP002,CH01
T009476,C05300,2025-09-11 12:33:00,CMP001,CH01
T009477,C05300,2025-09-13 13:34:00,CMP004,CH02
T009478,C05300,2025-09-16 04:34:00,CMP001,CH01
T009479,C05301,2025-08-10 00:00:00,CMP004,CH02
T009480,C05301,2025-08-13 07:32:00,CMP003,CH02
T009481,C05302,2025-07-10 00:00:00,CMP003,CH02
T009482,C05302,2025-07-11 09:17:00,CMP004,CH02
T009483,C05302,2025-07-18 20:06:00,CMP002,CH01
T009484,C05303,2025-09-20 00:00:00,CMP003,CH02
T009485,C05304,2025-01-25 00:00:00,CMP003,CH02
T009486,C05305,2025-05-25 00:00:00,CMP003,CH02
T009487,C05307,2025-09-19 00:00:00,CMP003,CH02
T009488,C05307,2025-09-21 00:56:00,CMP001,CH01
T009489,C05308,2025-10-02 00:00:00,CMP001,CH01
T009490,C05310,2025-04-23 00:00:00,CMP005,CH03
T009491,C05310,2025-04-25 21:45:00,CMP004,CH02
T009492,C05310,2025-05-01 09:34:00,CMP002,CH01
T009493,C05311,2025-01-15 00:00:00,CMP004,CH02
T009494,C05312,2025-10-30 00:00:00,CMP003,CH02
T009495,C05312,2025-11-04 13:48:00,CMP005,CH03
T009496,C05312,2025-11-08 13:40:00,CMP004,CH02
T009497,C05313,2025-11-20 00:00:00,CMP001,CH01
T009498,C05313,2025-11-27 06:50:00,CMP004,CH02
T009499,C05313,2025-12-03 07:48:00,CMP004,CH02
T009500,C05314,2025-11-19 00:00:00,CMP001,CH01
T009501,C05314,2025-11-25 12:31:00,CMP003,CH02
T009502,C05316,2025-10-11 00:00:00,CMP001,CH01
T009503,C05316,2025-10-17 21:51:00,CMP004,CH02
T009504,C05316,2025-10-21 09:41:00,CMP001,CH01
T009505,C05318,2025-05-15 00:00:00,CMP003,CH02
T009506,C05318,2025-05-18 17:00:00,CMP003,CH02
T009507,C05323,2025-11-30 00:00:00,CMP003,CH02
T009508,C05323,2025-12-02 03:49:00,CMP004,CH02
T009509,C05324,2025-09-24 00:00:00,CMP002,CH01
T009510,C05324,2025-09-29 23:16:00,CMP004,CH02
T009511,C05325,2025-02-12 00:00:00,CMP002,CH01
T009512,C05326,2025-12-05 00:00:00,CMP002,CH01
T009513,C05327,2025-12-10 00:00:00,CMP004,CH02
T009514,C05327,2025-12-11 10:25:00,CMP002,CH01
T009515,C05327,2025-12-14 00:22:00,CMP001,CH01
T009516,C05328,2025-01-17 00:00:00,CMP001,CH01
T009517,C05328,2025-01-24 10:58:00,CMP004,CH02
T009518,C05328,2025-01-31 07:29:00,CMP003,CH02
T009519,C05328,2025-02-04 18:23:00,CMP001,CH01
T009520,C05330,2025-08-24 00:00:00,CMP005,CH03
T009521,C05330,2025-08-28 00:14:00,CMP005,CH03
T009522,C05331,2025-03-27 00:00:00,CMP002,CH01
T009523,C05331,2025-04-01 13:05:00,CMP002,CH01
T009524,C05331,2025-04-05 04:44:00,CMP003,CH02
T009525,C05333,2025-12-30 00:00:00,CMP001,CH01
T009526,C05333,2026-01-05 11:04:00,CMP003,CH02
T009527,C05335,2025-09-04 00:00:00,CMP004,CH02
T009528,C05335,2025-09-06 17:37:00,CMP003,CH02
T009529,C05335,2025-09-11 22:35:00,CMP001,CH01
T009530,C05337,2025-01-06 00:00:00,CMP005,CH03
T009531,C05337,2025-01-08 07:44:00,CMP003,CH02
T009532,C05339,2025-05-06 00:00:00,CMP001,CH01
T009533,C05339,2025-05-10 05:08:00,CMP002,CH01
T009534,C05340,2025-10-04 00:00:00,CMP004,CH02
T009535,C05341,2025-06-26 00:00:00,CMP003,CH02
T009536,C05341,2025-07-02 19:53:00,CMP004,CH02
T009537,C05342,2025-03-02 00:00:00,CMP002,CH01
T009538,C05344,2025-07-16 00:00:00,CMP001,CH01
T009539,C05344,2025-07-22 10:39:00,CMP005,CH03
T009540,C05344,2025-07-27 12:17:00,CMP004,CH02
T009541,C05344,2025-07-30 09:04:00,CMP005,CH03
T009542,C05345,2025-02-17 00:00:00,CMP003,CH02
T009543,C05345,2025-02-22 02:36:00,CMP001,CH01
T009544,C05345,2025-02-25 00:21:00,CMP002,CH01
T009545,C05346,2025-03-08 00:00:00,CMP002,CH01
T009546,C05346,2025-03-14 01:42:00,CMP003,CH02
T009547,C05347,2025-10-05 00:00:00,CMP004,CH02
T009548,C05347,2025-10-09 09:40:00,CMP003,CH02
T009549,C05348,2025-09-18 00:00:00,CMP004,CH02
T009550,C05353,2025-01-01 00:00:00,CMP002,CH01
T009551,C05353,2025-01-08 11:40:00,CMP002,CH01
T009552,C05354,2025-08-28 00:00:00,CMP003,CH02
T009553,C05354,2025-09-01 14:20:00,CMP001,CH01
T009554,C05355,2025-02-09 00:00:00,CMP002,CH01
T009555,C05355,2025-02-12 20:13:00,CMP004,CH02
T009556,C05355,2025-02-20 00:56:00,CMP002,CH01
T009557,C05357,2025-09-08 00:00:00,CMP001,CH01
T009558,C05357,2025-09-15 05:25:00,CMP003,CH02
T009559,C05357,2025-09-22 06:58:00,CMP001,CH01
T009560,C05357,2025-09-28 16:17:00,CMP002,CH01
T009561,C05359,2025-01-13 00:00:00,CMP003,CH02
T009562,C05359,2025-01-15 14:14:00,CMP002,CH01
T009563,C05359,2025-01-20 17:50:00,CMP005,CH03
T009564,C05359,2025-01-22 04:20:00,CMP005,CH03
T009565,C05360,2025-12-27 00:00:00,CMP002,CH01
T009566,C05360,2026-01-01 05:36:00,CMP005,CH03
T009567,C05360,2026-01-02 10:36:00,CMP004,CH02
T009568,C05360,2026-01-05 15:19:00,CMP004,CH02
T009569,C05362,2025-01-25 00:00:00,CMP002,CH01
T009570,C05363,2025-02-03 00:00:00,CMP003,CH02
T009571,C05366,2025-07-27 00:00:00,CMP001,CH01
T009572,C05366,2025-07-30 07:29:00,CMP002,CH01
T009573,C05367,2025-01-20 00:00:00,CMP002,CH01
T009574,C05367,2025-01-23 08:23:00,CMP005,CH03
T009575,C05368,2025-01-28 00:00:00,CMP005,CH03
T009576,C05368,2025-02-01 01:28:00,CMP001,CH01
T009577,C05368,2025-02-08 03:04:00,CMP005,CH03
T009578,C05369,2025-06-30 00:00:00,CMP001,CH01
T009579,C05371,2025-06-25 00:00:00,CMP004,CH02
T009580,C05374,2025-08-23 00:00:00,CMP001,CH01
T009581,C05374,2025-08-24 15:41:00,CMP004,CH02
T009582,C05375,2025-10-12 00:00:00,CMP002,CH01
T009583,C05375,2025-10-18 20:25:00,CMP003,CH02
T009584,C05375,2025-10-24 23:10:00,CMP004,CH02
T009585,C05375,2025-11-01 16:15:00,CMP003,CH02
T009586,C05376,2025-02-15 00:00:00,CMP002,CH01
T009587,C05376,2025-02-20 03:33:00,CMP003,CH02
T009588,C05376,2025-02-24 07:48:00,CMP003,CH02
T009589,C05378,2025-11-28 00:00:00,CMP002,CH01
T009590,C05379,2025-07-25 00:00:00,CMP005,CH03
T009591,C05380,2025-01-10 00:00:00,CMP002,CH01
T009592,C05380,2025-01-14 22:50:00,CMP001,CH01
T009593,C05380,2025-01-20 07:52:00,CMP002,CH01
T009594,C05380,2025-01-23 21:25:00,CMP002,CH01
T009595,C05380,2025-01-28 23:16:00,CMP001,CH01
T009596,C05381,2025-08-02 00:00:00,CMP005,CH03
T009597,C05381,2025-08-03 09:27:00,CMP004,CH02
T009598,C05382,2025-08-24 00:00:00,CMP003,CH02
T009599,C05384,2025-09-17 00:00:00,CMP001,CH01
T009600,C05384,2025-09-23 13:08:00,CMP005,CH03
T009601,C05384,2025-09-25 13:03:00,CMP004,CH02
T009602,C05385,2025-07-21 00:00:00,CMP003,CH02
T009603,C05385,2025-07-27 11:56:00,CMP002,CH01
T009604,C05385,2025-08-03 10:54:00,CMP005,CH03
T009605,C05385,2025-08-08 15:19:00,CMP002,CH01
T009606,C05386,2025-02-18 00:00:00,CMP005,CH03
T009607,C05387,2025-05-09 00:00:00,CMP004,CH02
T009608,C05387,2025-05-16 15:27:00,CMP001,CH01
T009609,C05387,2025-05-19 14:04:00,CMP003,CH02
T009610,C05387,2025-05-22 06:11:00,CMP001,CH01
T009611,C05388,2025-12-19 00:00:00,CMP003,CH02
T009612,C05388,2025-12-22 06:23:00,CMP003,CH02
T009613,C05389,2025-04-06 00:00:00,CMP003,CH02
T009614,C05389,2025-04-08 15:58:00,CMP004,CH02
T009615,C05389,2025-04-12 06:31:00,CMP005,CH03
T009616,C05391,2025-06-02 00:00:00,CMP002,CH01
T009617,C05391,2025-06-07 03:38:00,CMP003,CH02
T009618,C05391,2025-06-12 07:24:00,CMP001,CH01
T009619,C05392,2025-04-12 00:00:00,CMP004,CH02
T009620,C05392,2025-04-17 16:10:00,CMP003,CH02
T009621,C05393,2025-08-23 00:00:00,CMP002,CH01
T009622,C05393,2025-08-24 06:56:00,CMP003,CH02
T009623,C05394,2025-05-25 00:00:00,CMP001,CH01
T009624,C05395,2025-06-30 00:00:00,CMP001,CH01
T009625,C05395,2025-07-03 03:58:00,CMP001,CH01
T009626,C05395,2025-07-10 23:00:00,CMP004,CH02
T009627,C05396,2025-10-26 00:00:00,CMP003,CH02
T009628,C05396,2025-10-27 08:43:00,CMP001,CH01
T009629,C05396,2025-11-03 00:38:00,CMP001,CH01
T009630,C05397,2025-08-04 00:00:00,CMP002,CH01
T009631,C05397,2025-08-07 23:13:00,CMP003,CH02
T009632,C05398,2025-06-10 00:00:00,CMP004,CH02
T009633,C05398,2025-06-13 10:31:00,CMP003,CH02
T009634,C05398,2025-06-16 02:26:00,CMP002,CH01
T009635,C05399,2025-07-23 00:00:00,CMP004,CH02
T009636,C05400,2025-08-19 00:00:00,CMP001,CH01
T009637,C05401,2025-03-03 00:00:00,CMP001,CH01
T009638,C05401,2025-03-05 12:58:00,CMP003,CH02
T009639,C05401,2025-03-06 22:39:00,CMP004,CH02
T009640,C05401,2025-03-09 12:17:00,CMP001,CH01
T009641,C05402,2025-03-15 00:00:00,CMP005,CH03
T009642,C05403,2025-06-09 00:00:00,CMP004,CH02
T009643,C05403,2025-06-10 04:38:00,CMP002,CH01
T009644,C05404,2025-05-01 00:00:00,CMP003,CH02
T009645,C05404,2025-05-08 22:38:00,CMP002,CH01
T009646,C05405,2025-04-16 00:00:00,CMP005,CH03
T009647,C05406,2025-09-13 00:00:00,CMP003,CH02
T009648,C05406,2025-09-15 13:53:00,CMP001,CH01
T009649,C05407,2025-07-23 00:00:00,CMP001,CH01
T009650,C05409,2025-11-04 00:00:00,CMP003,CH02
T009651,C05409,2025-11-05 17:58:00,CMP001,CH01
T009652,C05410,2025-05-26 00:00:00,CMP005,CH03
T009653,C05410,2025-05-29 01:51:00,CMP004,CH02
T009654,C05411,2025-10-27 00:00:00,CMP002,CH01
T009655,C05412,2025-06-19 00:00:00,CMP002,CH01
T009656,C05413,2025-07-17 00:00:00,CMP001,CH01
T009657,C05413,2025-07-23 11:02:00,CMP001,CH01
T009658,C05413,2025-07-31 06:08:00,CMP002,CH01
T009659,C05413,2025-08-02 01:48:00,CMP002,CH01
T009660,C05415,2025-08-25 00:00:00,CMP002,CH01
T009661,C05415,2025-08-31 08:00:00,CMP003,CH02
T009662,C05415,2025-09-06 00:19:00,CMP002,CH01
T009663,C05416,2025-12-15 00:00:00,CMP004,CH02
T009664,C05416,2025-12-18 23:54:00,CMP002,CH01
T009665,C05417,2025-05-05 00:00:00,CMP003,CH02
T009666,C05418,2025-05-01 00:00:00,CMP002,CH01
T009667,C05418,2025-05-08 14:00:00,CMP001,CH01
T009668,C05419,2025-10-10 00:00:00,CMP003,CH02
T009669,C05420,2025-12-30 00:00:00,CMP005,CH03
T009670,C05420,2026-01-03 23:22:00,CMP002,CH01
T009671,C05421,2025-10-07 00:00:00,CMP002,CH01
T009672,C05421,2025-10-09 20:49:00,CMP003,CH02
T009673,C05421,2025-10-11 18:17:00,CMP002,CH01
T009674,C05421,2025-10-15 10:10:00,CMP003,CH02
T009675,C05421,2025-10-23 06:16:00,CMP002,CH01
T009676,C05422,2025-04-11 00:00:00,CMP004,CH02
T009677,C05424,2025-03-24 00:00:00,CMP001,CH01
T009678,C05424,2025-03-28 09:25:00,CMP001,CH01
T009679,C05424,2025-04-02 05:52:00,CMP002,CH01
T009680,C05425,2025-02-13 00:00:00,CMP003,CH02
T009681,C05425,2025-02-16 22:05:00,CMP004,CH02
T009682,C05426,2025-12-08 00:00:00,CMP003,CH02
T009683,C05426,2025-12-10 19:25:00,CMP001,CH01
T009684,C05427,2025-08-12 00:00:00,CMP002,CH01
T009685,C05428,2025-10-14 00:00:00,CMP001,CH01
T009686,C05429,2025-03-24 00:00:00,CMP001,CH01
T009687,C05429,2025-03-28 10:41:00,CMP004,CH02
T009688,C05430,2025-03-31 00:00:00,CMP003,CH02
T009689,C05430,2025-04-06 20:11:00,CMP002,CH01
T009690,C05431,2025-08-01 00:00:00,CMP003,CH02
T009691,C05431,2025-08-03 07:01:00,CMP002,CH01
T009692,C05432,2025-08-06 00:00:00,CMP001,CH01
T009693,C05433,2025-02-24 00:00:00,CMP004,CH02
T009694,C05433,2025-02-26 00:30:00,CMP001,CH01
T009695,C05434,2025-02-09 00:00:00,CMP003,CH02
T009696,C05435,2025-04-12 00:00:00,CMP004,CH02
T009697,C05435,2025-04-19 21:50:00,CMP004,CH02
T009698,C05437,2025-02-09 00:00:00,CMP001,CH01
T009699,C05438,2025-01-25 00:00:00,CMP004,CH02
T009700,C05438,2025-01-31 01:02:00,CMP003,CH02
T009701,C05439,2025-08-25 00:00:00,CMP001,CH01
T009702,C05439,2025-08-30 00:32:00,CMP004,CH02
T009703,C05439,2025-09-05 03:37:00,CMP005,CH03
T009704,C05440,2025-06-05 00:00:00,CMP001,CH01
T009705,C05440,2025-06-12 05:46:00,CMP004,CH02
T009706,C05440,2025-06-13 07:53:00,CMP005,CH03
T009707,C05441,2025-06-19 00:00:00,CMP001,CH01
T009708,C05441,2025-06-24 05:25:00,CMP002,CH01
T009709,C05441,2025-06-25 12:01:00,CMP001,CH01
T009710,C05442,2025-11-12 00:00:00,CMP003,CH02
T009711,C05443,2025-02-25 00:00:00,CMP003,CH02
T009712,C05443,2025-02-26 08:23:00,CMP001,CH01
T009713,C05443,2025-02-27 16:47:00,CMP004,CH02
T009714,C05444,2025-07-29 00:00:00,CMP001,CH01
T009715,C05444,2025-08-03 11:35:00,CMP001,CH01
T009716,C05445,2025-11-02 00:00:00,CMP001,CH01
T009717,C05446,2025-08-02 00:00:00,CMP004,CH02
T009718,C05446,2025-08-05 15:39:00,CMP005,CH03
T009719,C05446,2025-08-11 17:01:00,CMP001,CH01
T009720,C05446,2025-08-14 14:13:00,CMP005,CH03
T009721,C05447,2025-01-07 00:00:00,CMP004,CH02
T009722,C05447,2025-01-14 18:54:00,CMP001,CH01
T009723,C05447,2025-01-19 12:06:00,CMP002,CH01
T009724,C05448,2025-05-19 00:00:00,CMP004,CH02
T009725,C05448,2025-05-25 20:42:00,CMP002,CH01
T009726,C05449,2025-10-07 00:00:00,CMP002,CH01
T009727,C05450,2025-01-12 00:00:00,CMP002,CH01
T009728,C05450,2025-01-16 11:30:00,CMP002,CH01
T009729,C05450,2025-01-20 16:28:00,CMP002,CH01
T009730,C05451,2025-01-18 00:00:00,CMP002,CH01
T009731,C05452,2025-04-16 00:00:00,CMP005,CH03
T009732,C05453,2025-09-28 00:00:00,CMP001,CH01
T009733,C05453,2025-10-03 02:20:00,CMP003,CH02
T009734,C05453,2025-10-07 19:21:00,CMP001,CH01
T009735,C05455,2025-03-01 00:00:00,CMP005,CH03
T009736,C05455,2025-03-05 19:00:00,CMP001,CH01
T009737,C05456,2025-08-27 00:00:00,CMP002,CH01
T009738,C05456,2025-08-28 23:28:00,CMP002,CH01
T009739,C05457,2025-06-06 00:00:00,CMP001,CH01
T009740,C05457,2025-06-11 08:17:00,CMP002,CH01
T009741,C05458,2025-08-01 00:00:00,CMP004,CH02
T009742,C05459,2025-12-23 00:00:00,CMP003,CH02
T009743,C05459,2025-12-29 07:34:00,CMP004,CH02
T009744,C05459,2025-12-31 13:51:00,CMP005,CH03
T009745,C05462,2025-02-10 00:00:00,CMP002,CH01
T009746,C05464,2025-11-13 00:00:00,CMP001,CH01
T009747,C05464,2025-11-17 15:43:00,CMP002,CH01
T009748,C05465,2025-11-28 00:00:00,CMP002,CH01
T009749,C05465,2025-12-05 12:01:00,CMP001,CH01
T009750,C05466,2025-12-11 00:00:00,CMP003,CH02
T009751,C05466,2025-12-16 14:04:00,CMP004,CH02
T009752,C05467,2025-08-25 00:00:00,CMP003,CH02
T009753,C05467,2025-08-30 20:54:00,CMP003,CH02
T009754,C05467,2025-09-05 03:57:00,CMP003,CH02
T009755,C05468,2025-06-13 00:00:00,CMP003,CH02
T009756,C05469,2025-08-01 00:00:00,CMP005,CH03
T009757,C05469,2025-08-07 10:01:00,CMP003,CH02
T009758,C05470,2025-12-08 00:00:00,CMP002,CH01
T009759,C05470,2025-12-11 00:26:00,CMP003,CH02
T009760,C05471,2025-07-09 00:00:00,CMP004,CH02
T009761,C05472,2025-11-02 00:00:00,CMP002,CH01
T009762,C05472,2025-11-06 20:35:00,CMP002,CH01
T009763,C05472,2025-11-11 17:35:00,CMP002,CH01
T009764,C05473,2025-05-18 00:00:00,CMP004,CH02
T009765,C05474,2025-09-11 00:00:00,CMP002,CH01
T009766,C05474,2025-09-13 06:31:00,CMP003,CH02
T009767,C05474,2025-09-17 13:33:00,CMP003,CH02
T009768,C05475,2025-04-10 00:00:00,CMP004,CH02
T009769,C05476,2025-03-05 00:00:00,CMP004,CH02
T009770,C05477,2025-05-13 00:00:00,CMP003,CH02
T009771,C05477,2025-05-19 10:02:00,CMP001,CH01
T009772,C05479,2025-05-31 00:00:00,CMP004,CH02
T009773,C05479,2025-06-07 15:07:00,CMP004,CH02
T009774,C05480,2025-08-31 00:00:00,CMP001,CH01
T009775,C05481,2025-09-05 00:00:00,CMP002,CH01
T009776,C05482,2025-08-12 00:00:00,CMP003,CH02
T009777,C05482,2025-08-19 01:05:00,CMP001,CH01
T009778,C05483,2025-06-13 00:00:00,CMP004,CH02
T009779,C05483,2025-06-17 05:03:00,CMP002,CH01
T009780,C05483,2025-06-23 18:46:00,CMP002,CH01
T009781,C05484,2025-12-14 00:00:00,CMP002,CH01
T009782,C05484,2025-12-20 16:27:00,CMP004,CH02
T009783,C05485,2025-01-14 00:00:00,CMP002,CH01
T009784,C05486,2025-09-21 00:00:00,CMP002,CH01
T009785,C05486,2025-09-27 20:45:00,CMP003,CH02
T009786,C05487,2025-12-04 00:00:00,CMP001,CH01
T009787,C05487,2025-12-10 11:06:00,CMP001,CH01
T009788,C05487,2025-12-17 04:11:00,CMP004,CH02
T009789,C05487,2025-12-22 10:16:00,CMP005,CH03
T009790,C05488,2025-01-31 00:00:00,CMP003,CH02
T009791,C05488,2025-02-02 22:49:00,CMP002,CH01
T009792,C05488,2025-02-09 02:19:00,CMP005,CH03
T009793,C05488,2025-02-12 18:51:00,CMP001,CH01
T009794,C05491,2025-05-03 00:00:00,CMP004,CH02
T009795,C05491,2025-05-10 12:01:00,CMP002,CH01
T009796,C05491,2025-05-17 10:29:00,CMP001,CH01
T009797,C05492,2025-08-19 00:00:00,CMP002,CH01
T009798,C05493,2025-12-10 00:00:00,CMP002,CH01
T009799,C05493,2025-12-15 05:53:00,CMP004,CH02
T009800,C05495,2025-04-11 00:00:00,CMP002,CH01
T009801,C05495,2025-04-17 08:19:00,CMP001,CH01
T009802,C05495,2025-04-18 14:15:00,CMP003,CH02
T009803,C05496,2025-11-01 00:00:00,CMP005,CH03
T009804,C05498,2025-09-08 00:00:00,CMP002,CH01
T009805,C05498,2025-09-12 12:46:00,CMP003,CH02
T009806,C05501,2025-04-10 00:00:00,CMP004,CH02
T009807,C05502,2025-09-24 00:00:00,CMP001,CH01
T009808,C05502,2025-09-25 00:29:00,CMP005,CH03
T009809,C05503,2025-06-18 00:00:00,CMP004,CH02
T009810,C05503,2025-06-20 14:00:00,CMP001,CH01
T009811,C05504,2025-04-02 00:00:00,CMP003,CH02
T009812,C05504,2025-04-06 20:08:00,CMP001,CH01
T009813,C05506,2025-11-09 00:00:00,CMP004,CH02
T009814,C05509,2025-08-31 00:00:00,CMP003,CH02
T009815,C05509,2025-09-04 01:06:00,CMP001,CH01
T009816,C05510,2025-08-08 00:00:00,CMP001,CH01
T009817,C05510,2025-08-11 06:05:00,CMP005,CH03
T009818,C05511,2025-03-13 00:00:00,CMP004,CH02
T009819,C05511,2025-03-16 04:11:00,CMP004,CH02
T009820,C05512,2025-05-14 00:00:00,CMP002,CH01
T009821,C05512,2025-05-21 13:22:00,CMP004,CH02
T009822,C05513,2025-04-05 00:00:00,CMP003,CH02
T009823,C05514,2025-04-21 00:00:00,CMP004,CH02
T009824,C05514,2025-04-24 18:28:00,CMP001,CH01
T009825,C05516,2025-02-07 00:00:00,CMP001,CH01
T009826,C05516,2025-02-08 22:10:00,CMP002,CH01
T009827,C05516,2025-02-14 22:04:00,CMP002,CH01
T009828,C05517,2025-08-31 00:00:00,CMP004,CH02
T009829,C05519,2025-05-07 00:00:00,CMP005,CH03
T009830,C05520,2025-10-26 00:00:00,CMP005,CH03
T009831,C05521,2025-12-26 00:00:00,CMP004,CH02
T009832,C05521,2025-12-28 16:10:00,CMP003,CH02
T009833,C05523,2025-01-09 00:00:00,CMP002,CH01
T009834,C05523,2025-01-10 20:04:00,CMP001,CH01
T009835,C05524,2025-04-27 00:00:00,CMP001,CH01
T009836,C05524,2025-05-01 16:48:00,CMP004,CH02
T009837,C05524,2025-05-05 12:06:00,CMP003,CH02
T009838,C05525,2025-09-04 00:00:00,CMP002,CH01
T009839,C05525,2025-09-08 06:10:00,CMP005,CH03
T009840,C05527,2025-10-21 00:00:00,CMP005,CH03
T009841,C05527,2025-10-28 11:17:00,CMP003,CH02
T009842,C05527,2025-11-02 04:33:00,CMP002,CH01
T009843,C05527,2025-11-07 01:58:00,CMP001,CH01
T009844,C05528,2025-02-17 00:00:00,CMP002,CH01
T009845,C05528,2025-02-18 15:05:00,CMP002,CH01
T009846,C05528,2025-02-24 09:58:00,CMP004,CH02
T009847,C05528,2025-02-27 19:09:00,CMP003,CH02
T009848,C05529,2025-03-30 00:00:00,CMP002,CH01
T009849,C05529,2025-03-31 00:19:00,CMP001,CH01
T009850,C05530,2025-12-30 00:00:00,CMP002,CH01
T009851,C05530,2026-01-03 03:10:00,CMP001,CH01
T009852,C05530,2026-01-07 10:15:00,CMP002,CH01
T009853,C05530,2026-01-09 03:17:00,CMP002,CH01
T009854,C05530,2026-01-14 08:34:00,CMP001,CH01
T009855,C05531,2025-08-13 00:00:00,CMP002,CH01
T009856,C05531,2025-08-17 10:12:00,CMP001,CH01
T009857,C05532,2025-10-23 00:00:00,CMP001,CH01
T009858,C05532,2025-10-27 22:21:00,CMP003,CH02
T009859,C05533,2025-03-01 00:00:00,CMP003,CH02
T009860,C05533,2025-03-07 22:19:00,CMP003,CH02
T009861,C05533,2025-03-11 12:11:00,CMP002,CH01
T009862,C05534,2025-09-25 00:00:00,CMP001,CH01
