date,campaign_id,impressions,clicks,spend
2025-09-17,CMP004,6777,242,149.04
2025-09-17,CMP005,12645,298,100.51
2025-09-18,CMP001,9587,734,276.86
2025-09-18,CMP002,13607,641,359.57
2025-09-18,CMP003,9160,556,262.62
2025-09-18,CMP004,8504,296,194.71
2025-09-18,CMP005,17921,453,132.52
2025-09-19,CMP001,9341,744,273.53
2025-09-19,CMP002,13208,507,294.8
2025-09-19,CMP003,9559,601,242.93
2025-09-19,CMP004,7123,319,198.39
2025-09-19,CMP005,12890,365,101.6
2025-09-20,CMP001,7161,532,188.54
2025-09-20,CMP002,9925,512,294.96
2025-09-20,CMP003,10229,557,261.7
2025-09-20,CMP004,8535,332,179.0
2025-09-20,CMP005,13246,309,79.46
2025-09-21,CMP001,7165,516,181.18
2025-09-21,CMP002,10656,428,227.31
2025-09-21,CMP003,11209,546,281.3
2025-09-21,CMP004,8358,309,199.14
2025-09-21,CMP005,13068,300,84.2
2025-09-22,CMP001,8718,703,217.13
2025-09-22,CMP002,10507,461,227.47
2025-09-22,CMP003,9189,541,268.04
2025-09-22,CMP004,9189,402,263.56
2025-09-22,CMP005,15220,419,140.26
2025-09-23,CMP001,7351,486,194.89
2025-09-23,CMP002,12418,596,342.92
2025-09-23,CMP003,8148,406,182.0
2025-09-23,CMP004,8373,290,183.13
2025-09-23,CMP005,17909,485,141.18
2025-09-24,CMP001,10087,854,322.75
2025-09-24,CMP002,9748,488,257.55
2025-09-24,CMP003,8867,542,249.1
2025-09-24,CMP004,7444,320,205.12
2025-09-24,CMP005,12367,333,94.41
2025-09-25,CMP001,8219,627,197.48
2025-09-25,CMP002,12062,530,279.67
2025-09-25,CMP003,9240,540,234.98
2025-09-25,CMP004,7040,323,184.3
2025-09-25,CMP005,15733,349,105.36
2025-09-26,CMP001,8474,729,273.82
2025-09-26,CMP002,10726,525,250.04
2025-09-26,CMP003,10264,527,246.66
2025-09-26,CMP004,6640,244,140.51
2025-09-26,CMP005,16365,385,128.33
2025-09-27,CMP001,7350,481,183.79
2025-09-27,CMP002,13653,615,370.4
2025-09-27,CMP003,11503,691,307.55
2025-09-27,CMP004,8149,341,183.68
2025-09-27,CMP005,15223,361,97.2
2025-09-28,CMP001,8622,714,248.49
2025-09-28,CMP002,13598,634,343.09
2025-09-28,CMP003,10881,605,311.65
2025-09-28,CMP004,6606,245,145.11
2025-09-28,CMP005,12831,281,81.85
2025-09-29,CMP001,7753,501,151.67
2025-09-29,CMP002,12253,618,314.82
2025-09-29,CMP003,8363,490,222.05
2025-09-29,CMP004,7203,301,157.47
2025-09-29,CMP005,14747,395,120.09
2025-09-30,CMP001,7562,580,185.71
2025-09-30,CMP002,11752,602,371.27
2025-09-30,CMP003,8429,485,214.62
2025-09-30,CMP004,9266,361,247.05
2025-09-30,CMP005,16321,406,113.41
2025-10-01,CMP001,8784,587,208.92
2025-10-01,CMP002,12328,606,340.6
2025-10-01,CMP003,9329,525,230.08
2025-10-01,CMP004,7730,348,182.81
2025-10-01,CMP005,15062,359,109.78
2025-10-02,CMP001,8966,669,219.07
2025-10-02,CMP002,12433,553,276.93
2025-10-02,CMP003,8854,458,193.56
2025-10-02,CMP004,7352,252,167.59
2025-10-02,CMP005,14167,378,97.05
2025-10-03,CMP001,8143,530,206.18
2025-10-03,CMP002,12770,580,282.68
2025-10-03,CMP003,8986,482,205.03
2025-10-03,CMP004,8523,323,212.3
2025-10-03,CMP005,17648,489,140.02
2025-10-04,CMP001,9761,674,239.97
2025-10-04,CMP002,13434,660,319.84
2025-10-04,CMP003,10622,600,232.74
2025-10-04,CMP004,6636,273,143.3
2025-10-04,CMP005,14248,357,117.95
2025-10-05,CMP001,8243,612,239.43
2025-10-05,CMP002,10202,475,282.81
2025-10-05,CMP003,8865,496,203.04
2025-10-05,CMP004,9181,325,204.2
2025-10-05,CMP005,15258,420,125.78
2025-10-06,CMP001,7046,452,136.93
2025-10-06,CMP002,12822,560,348.22
2025-10-06,CMP003,10546,528,243.14
2025-10-06,CMP004,8639,371,218.99
2025-10-06,CMP005,13855,367,117.08
2025-10-07,CMP001,7593,517,181.52
2025-10-07,CMP002,10830,541,330.29
2025-10-07,CMP003,10229,571,243.97
2025-10-07,CMP004,8424,370,249.41
2025-10-07,CMP005,13517,318,102.28
2025-10-08,CMP001,8817,713,272.01
2025-10-08,CMP002,11160,440,264.25
2025-10-08,CMP003,11074,674,298.8
2025-10-08,CMP004,8513,383,218.24
2025-10-08,CMP005,17757,486,158.59
2025-10-09,CMP001,7924,532,209.07
2025-10-09,CMP002,10982,463,220.75
2025-10-09,CMP003,11994,724,369.27
2025-10-09,CMP004,8820,317,170.57
2025-10-09,CMP005,17968,463,119.47
2025-10-10,CMP001,7745,521,156.04
2025-10-10,CMP002,9974,483,250.07
2025-10-10,CMP003,10672,608,282.95
2025-10-10,CMP004,8714,387,205.84
2025-10-10,CMP005,13434,289,76.43
2025-10-11,CMP001,9918,734,234.4
2025-10-11,CMP002,9985,405,200.63
2025-10-11,CMP003,10315,639,263.5
2025-10-11,CMP004,8408,355,195.52
2025-10-11,CMP005,13532,337,100.05
2025-10-12,CMP001,8153,599,225.39
2025-10-12,CMP002,10039,403,196.63
2025-10-12,CMP003,9233,559,246.72
2025-10-12,CMP004,6653,270,146.94
2025-10-12,CMP005,16989,386,116.23
2025-10-13,CMP001,6826,553,215.01
2025-10-13,CMP002,11667,591,356.73
2025-10-13,CMP003,9208,541,208.46
2025-10-13,CMP004,8507,362,200.8
2025-10-13,CMP005,12175,276,71.19
2025-10-14,CMP001,7998,639,244.95
2025-10-14,CMP002,12841,577,349.07
2025-10-14,CMP003,9270,553,279.44
2025-10-14,CMP004,8565,294,193.34
2025-10-14,CMP005,13556,320,94.58
2025-10-15,CMP001,8611,652,220.6
2025-10-15,CMP002,9973,486,230.46
2025-10-15,CMP003,11837,720,282.32
2025-10-15,CMP004,7850,351,214.1
2025-10-15,CMP005,12866,289,89.37
2025-10-16,CMP001,9391,776,253.69
2025-10-16,CMP002,11135,453,285.57
2025-10-16,CMP003,10343,546,280.01
2025-10-16,CMP004,6901,247,132.31
2025-10-16,CMP005,16984,398,123.36
2025-10-17,CMP001,8860,679,209.24
2025-10-17,CMP002,11651,446,269.51
2025-10-17,CMP003,9500,596,272.57
2025-10-17,CMP004,7843,329,221.92
2025-10-17,CMP005,15327,343,88.33
2025-10-18,CMP001,9297,759,239.14
2025-10-18,CMP002,13825,690,408.92
2025-10-18,CMP003,10930,546,216.3
2025-10-18,CMP004,7575,270,177.96
2025-10-18,CMP005,16365,464,146.11
2025-10-19,CMP001,8526,725,245.84
2025-10-19,CMP002,12722,656,365.23
2025-10-19,CMP003,9475,468,201.9
2025-10-19,CMP004,7454,332,186.84
2025-10-19,CMP005,14842,325,98.29
2025-10-20,CMP001,8930,659,240.78
2025-10-20,CMP002,13304,599,322.1
2025-10-20,CMP003,8191,416,178.04
2025-10-20,CMP004,7966,317,165.26
2025-10-20,CMP005,16089,461,145.5
2025-10-21,CMP001,9332,791,257.04
2025-10-21,CMP002,10104,494,300.16
2025-10-21,CMP003,8074,405,208.8
2025-10-21,CMP004,7229,279,148.09
2025-10-21,CMP005,13187,341,101.52
2025-10-22,CMP001,7553,492,174.62
2025-10-22,CMP002,11446,574,329.63
2025-10-22,CMP003,8536,422,164.0
2025-10-22,CMP004,7266,279,173.41
2025-10-22,CMP005,12956,322,91.17
2025-10-23,CMP001,8814,654,232.17
2025-10-23,CMP002,12200,603,319.81
2025-10-23,CMP003,8108,424,181.22
2025-10-23,CMP004,7040,323,174.37
2025-10-23,CMP005,12398,346,88.36
2025-10-24,CMP001,8887,635,220.41
2025-10-24,CMP002,11566,517,276.87
2025-10-24,CMP003,9256,439,172.05
2025-10-24,CMP004,8900,329,216.19
2025-10-24,CMP005,15321,358,116.41
2025-10-25,CMP001,7478,512,175.29
2025-10-25,CMP002,10062,505,293.87
2025-10-25,CMP003,9862,610,272.37
2025-10-25,CMP004,9520,383,251.34
2025-10-25,CMP005,14644,374,123.33
2025-10-26,CMP001,8999,591,230.28
2025-10-26,CMP002,10138,475,253.71
2025-10-26,CMP003,11725,569,246.09
2025-10-26,CMP004,7358,257,140.76
2025-10-26,CMP005,15371,348,118.35
2025-10-27,CMP001,9912,785,239.74
2025-10-27,CMP002,11242,439,212.58
2025-10-27,CMP003,8602,529,208.28
2025-10-27,CMP004,9040,377,211.84
2025-10-27,CMP005,17655,472,120.84
2025-10-28,CMP001,7492,614,216.54
2025-10-28,CMP002,13329,585,341.54
2025-10-28,CMP003,9382,498,243.91
2025-10-28,CMP004,8792,370,248.41
2025-10-28,CMP005,15327,335,114.04
2025-10-29,CMP001,8507,592,233.88
2025-10-29,CMP002,10839,512,239.93
2025-10-29,CMP003,8064,389,154.07
2025-10-29,CMP004,7226,267,162.73
2025-10-29,CMP005,13476,346,113.75
2025-10-30,CMP001,10113,827,311.1
2025-10-30,CMP002,13299,519,295.45
2025-10-30,CMP003,11458,627,290.66
2025-10-30,CMP004,7193,291,192.44
2025-10-30,CMP005,13317,330,108.88
2025-10-31,CMP001,8212,652,196.69
2025-10-31,CMP002,12551,593,286.51
2025-10-31,CMP003,8180,477,205.7
2025-10-31,CMP004,9065,380,212.55
2025-10-31,CMP005,13171,306,90.13
2025-11-01,CMP001,9352,746,286.19
2025-11-01,CMP002,11839,568,319.46
2025-11-01,CMP003,11689,578,241.21
2025-11-01,CMP004,7487,270,150.85
2025-11-01,CMP005,17809,412,114.48
2025-11-02,CMP001,9755,728,289.16
2025-11-02,CMP002,16371,830,416.55
2025-11-02,CMP003,9445,544,254.5
2025-11-02,CMP004,9992,371,199.87
2025-11-02,CMP005,20471,539,143.26
2025-11-03,CMP001,9517,660,233.99
2025-11-03,CMP002,13613,628,346.32
2025-11-03,CMP003,13799,720,341.67
2025-11-03,CMP004,10027,429,295.37
2025-11-03,CMP005,18410,518,156.46
2025-11-04,CMP001,9037,584,215.53
2025-11-04,CMP002,12865,626,344.46
2025-11-04,CMP003,9832,540,247.6
2025-11-04,CMP004,8832,370,249.75
2025-11-04,CMP005,17199,436,148.78
2025-11-05,CMP001,8831,597,232.71
2025-11-05,CMP002,12449,559,313.39
2025-11-05,CMP003,12270,755,289.83
2025-11-05,CMP004,9589,330,175.11
2025-11-05,CMP005,18877,459,138.01
2025-11-06,CMP001,8222,628,239.71
2025-11-06,CMP002,14353,740,392.31
2025-11-06,CMP003,10218,626,261.57
2025-11-06,CMP004,8431,304,182.79
2025-11-06,CMP005,16388,355,114.36
2025-11-07,CMP001,9520,669,201.49
2025-11-07,CMP002,11209,480,284.74
2025-11-07,CMP003,13108,645,248.0
2025-11-07,CMP004,9561,409,210.58
2025-11-07,CMP005,19566,541,167.03
2025-11-08,CMP001,10646,686,264.67
2025-11-08,CMP002,12546,612,364.19
2025-11-08,CMP003,13501,683,334.93
2025-11-08,CMP004,7592,267,144.07
2025-11-08,CMP005,17700,484,130.74
2025-11-09,CMP001,10044,760,247.76
2025-11-09,CMP002,11807,490,234.19
2025-11-09,CMP003,10722,525,241.78
2025-11-09,CMP004,8436,299,196.91
2025-11-09,CMP005,19091,431,140.31
2025-11-10,CMP001,10104,744,249.5
2025-11-10,CMP002,12829,569,291.89
2025-11-10,CMP003,9360,514,261.01
2025-11-10,CMP004,9710,355,219.82
2025-11-10,CMP005,18500,429,138.45
2025-11-11,CMP001,8549,581,217.55
2025-11-11,CMP002,15763,716,376.93
2025-11-11,CMP003,10363,558,260.56
2025-11-11,CMP004,10033,452,282.67
2025-11-11,CMP005,14210,387,103.33
2025-11-12,CMP001,8908,709,285.24
2025-11-12,CMP002,12350,569,347.37
2025-11-12,CMP003,13784,724,323.21
2025-11-12,CMP004,10981,502,266.48
2025-11-12,CMP005,20022,503,129.86
2025-11-13,CMP001,8407,703,237.17
2025-11-13,CMP002,13057,550,336.62
2025-11-13,CMP003,11201,547,252.02
2025-11-13,CMP004,10594,381,240.57
2025-11-13,CMP005,17029,416,133.47
2025-11-14,CMP001,10839,810,282.98
2025-11-14,CMP002,16172,739,455.3
2025-11-14,CMP003,11883,734,317.85
2025-11-14,CMP004,8258,329,221.97
2025-11-14,CMP005,18047,407,115.6
2025-11-15,CMP001,10157,762,233.39
2025-11-15,CMP002,13712,695,426.53
2025-11-15,CMP003,9822,592,239.62
2025-11-15,CMP004,10729,394,270.35
2025-11-15,CMP005,19976,543,158.83
2025-11-16,CMP001,9539,772,296.04
2025-11-16,CMP002,15354,720,438.01
2025-11-16,CMP003,10136,578,289.51
2025-11-16,CMP004,9217,417,233.26
2025-11-16,CMP005,14051,344,93.5
2025-11-17,CMP001,8398,587,212.14
2025-11-17,CMP002,11421,582,347.5
2025-11-17,CMP003,12822,660,315.67
2025-11-17,CMP004,10938,476,315.61
2025-11-17,CMP005,17591,451,121.69
2025-11-18,CMP001,11598,935,310.0
2025-11-18,CMP002,12035,511,296.16
2025-11-18,CMP003,13087,662,262.8
2025-11-18,CMP004,10783,459,268.34
2025-11-18,CMP005,18370,508,139.95
2025-11-19,CMP001,9349,706,230.21
2025-11-19,CMP002,13851,580,328.07
2025-11-19,CMP003,11670,606,295.85
2025-11-19,CMP004,8991,348,235.78
2025-11-19,CMP005,18474,449,147.86
2025-11-20,CMP001,9898,666,205.42
2025-11-20,CMP002,12546,525,291.71
2025-11-20,CMP003,12771,694,268.76
2025-11-20,CMP004,8247,348,208.36
2025-11-20,CMP005,16901,416,129.45
2025-11-21,CMP001,9133,678,203.15
2025-11-21,CMP002,15826,713,434.99
2025-11-21,CMP003,13193,689,347.12
2025-11-21,CMP004,8234,283,149.23
2025-11-21,CMP005,15470,398,111.97
2025-11-22,CMP001,9387,728,217.28
2025-11-22,CMP002,14782,686,371.39
2025-11-22,CMP003,10058,586,269.65
2025-11-22,CMP004,7609,297,167.87
2025-11-22,CMP005,15852,404,136.21
2025-11-23,CMP001,11004,872,289.44
2025-11-23,CMP002,14546,744,412.85
2025-11-23,CMP003,10542,523,249.96
2025-11-23,CMP004,9940,450,278.65
2025-11-23,CMP005,16851,371,119.95
2025-11-24,CMP001,8777,626,240.73
2025-11-24,CMP002,12803,617,344.29
2025-11-24,CMP003,9717,564,271.28
2025-11-24,CMP004,10964,377,208.33
2025-11-24,CMP005,19491,518,138.03
2025-11-25,CMP001,10054,723,254.58
2025-11-25,CMP002,12976,565,301.91
2025-11-25,CMP003,11525,555,275.0
2025-11-25,CMP004,7542,339,221.0
2025-11-25,CMP005,14875,392,118.8
2025-11-26,CMP001,9389,744,281.97
2025-11-26,CMP002,14367,624,331.12
2025-11-26,CMP003,11819,649,303.15
2025-11-26,CMP004,8009,368,231.57
2025-11-26,CMP005,16358,357,109.36
2025-11-27,CMP001,8222,563,219.71
2025-11-27,CMP002,11233,537,301.01
2025-11-27,CMP003,9622,579,223.36
2025-11-27,CMP004,9925,418,273.21
2025-11-27,CMP005,17457,371,117.41
2025-11-28,CMP001,9269,692,209.27
2025-11-28,CMP002,16242,648,392.02
2025-11-28,CMP003,10510,579,259.89
2025-11-28,CMP004,11022,396,230.41
2025-11-28,CMP005,15908,410,135.22
2025-11-29,CMP001,9737,838,320.9
2025-11-29,CMP002,14016,711,416.67
2025-11-29,CMP003,11482,646,265.94
2025-11-29,CMP004,9712,374,239.97
2025-11-29,CMP005,15213,412,132.36
2025-11-30,CMP001,9220,745,258.57
2025-11-30,CMP002,14562,751,379.38
2025-11-30,CMP003,13290,622,304.37
2025-11-30,CMP004,9327,341,203.38
2025-11-30,CMP005,15263,393,109.2
2025-12-01,CMP001,11463,752,231.97
2025-12-01,CMP002,14700,613,387.3
2025-12-01,CMP003,13682,761,300.62
2025-12-01,CMP004,8806,394,222.17
2025-12-01,CMP005,18975,444,130.88
2025-12-02,CMP001,7904,635,196.27
2025-12-02,CMP002,15027,709,351.7
2025-12-02,CMP003,13367,703,343.74
2025-12-02,CMP004,7903,321,202.69
2025-12-02,CMP005,20135,439,115.7
2025-12-03,CMP001,10243,744,269.73
2025-12-03,CMP002,11921,556,307.5
2025-12-03,CMP003,10443,644,314.08
2025-12-03,CMP004,8635,295,198.71
2025-12-03,CMP005,19459,491,160.5
2025-12-04,CMP001,8865,690,229.4
2025-12-04,CMP002,12472,609,343.12
2025-12-04,CMP003,11165,524,220.06
2025-12-04,CMP004,9926,394,257.01
2025-12-04,CMP005,15851,362,105.73
2025-12-05,CMP001,8617,613,194.68
2025-12-05,CMP002,13384,598,333.11
2025-12-05,CMP003,13574,706,276.09
2025-12-05,CMP004,9395,321,192.84
2025-12-05,CMP005,16060,424,128.91
2025-12-06,CMP001,8974,761,266.83
2025-12-06,CMP002,11977,482,227.27
2025-12-06,CMP003,12917,726,327.34
2025-12-06,CMP004,8044,276,147.59
2025-12-06,CMP005,20273,473,137.53
2025-12-07,CMP001,9548,810,286.62
2025-12-07,CMP002,15426,650,401.16
2025-12-07,CMP003,12158,685,296.4
2025-12-07,CMP004,7806,335,171.08
2025-12-07,CMP005,15243,411,128.48
2025-12-08,CMP001,8819,665,248.16
2025-12-08,CMP002,14631,597,296.15
2025-12-08,CMP003,10481,588,233.64
2025-12-08,CMP004,8994,403,264.72
2025-12-08,CMP005,16702,397,122.86
2025-12-09,CMP001,11239,771,259.65
2025-12-09,CMP002,14120,568,331.35
2025-12-09,CMP003,13132,802,404.87
2025-12-09,CMP004,9114,405,250.54
2025-12-09,CMP005,14373,319,83.38
2025-12-10,CMP001,8329,594,181.35
2025-12-10,CMP002,12390,526,288.08
2025-12-10,CMP003,11557,630,280.45
2025-12-10,CMP004,8640,392,229.93
2025-12-10,CMP005,18687,507,149.74
2025-12-11,CMP001,9096,597,202.09
2025-12-11,CMP002,16098,750,377.72
2025-12-11,CMP003,12975,772,394.11
2025-12-11,CMP004,10164,414,218.81
2025-12-11,CMP005,14174,312,97.45
2025-12-12,CMP001,8282,686,248.28
2025-12-12,CMP002,11556,523,249.73
2025-12-12,CMP003,11645,566,250.58
2025-12-12,CMP004,7838,281,190.98
2025-12-12,CMP005,18440,492,135.46
2025-12-13,CMP001,9484,795,263.33
2025-12-13,CMP002,16279,636,372.31
2025-12-13,CMP003,12380,605,254.81
2025-12-13,CMP004,8594,337,196.59
2025-12-13,CMP005,19950,525,162.38
2025-12-14,CMP001,11050,893,328.65
2025-12-14,CMP002,14933,677,350.84
2025-12-14,CMP003,10874,605,279.98
2025-12-14,CMP004,8567,303,208.92
2025-12-14,CMP005,14919,344,99.59
2025-12-15,CMP001,8960,600,186.79
2025-12-15,CMP002,13129,521,309.23
2025-12-15,CMP003,9364,438,225.16
2025-12-15,CMP004,7704,285,184.28
2025-12-15,CMP005,19431,487,154.04
2025-12-16,CMP001,9753,729,281.57
2025-12-16,CMP002,15315,693,426.95
2025-12-16,CMP003,11372,668,334.33
2025-12-16,CMP004,10467,421,238.16
2025-12-16,CMP005,16181,374,104.22
2025-12-17,CMP001,8151,658,226.1
2025-12-17,CMP002,12024,482,230.1
2025-12-17,CMP003,9464,505,234.26
2025-12-17,CMP004,8320,364,200.73
2025-12-17,CMP005,19798,491,157.05
2025-12-18,CMP001,9299,608,219.98
2025-12-18,CMP002,11188,501,266.24
2025-12-18,CMP003,11427,558,281.8
2025-12-18,CMP004,8281,354,205.62
2025-12-18,CMP005,16926,441,118.09
2025-12-19,CMP001,10123,846,286.16
2025-12-19,CMP002,13104,653,352.05
2025-12-19,CMP003,11363,693,287.72
2025-12-19,CMP004,10319,390,248.27
2025-12-19,CMP005,14487,400,132.65
2025-12-20,CMP001,8407,658,233.88
2025-12-20,CMP002,12015,478,261.89
2025-12-20,CMP003,12997,633,297.53
2025-12-20,CMP004,9386,414,284.32
2025-12-20,CMP005,20315,507,170.27
2025-12-21,CMP001,11352,978,342.26
2025-12-21,CMP002,14462,638,356.7
2025-12-21,CMP003,11666,680,263.29
2025-12-21,CMP004,9148,364,204.88
2025-12-21,CMP005,14176,386,102.38
2025-12-22,CMP001,8750,564,170.66
2025-12-22,CMP002,11885,537,318.54
2025-12-22,CMP003,12397,610,252.72
2025-12-22,CMP004,7462,259,155.5
2025-12-22,CMP005,17445,385,125.39
2025-12-23,CMP001,9484,739,231.6
2025-12-23,CMP002,12308,605,347.63
2025-12-23,CMP003,11286,671,305.31
2025-12-23,CMP004,8504,324,175.6
2025-12-23,CMP005,19964,488,139.47
2025-12-24,CMP001,9451,611,244.57
2025-12-24,CMP002,13300,635,309.21
2025-12-24,CMP003,10585,624,288.8
2025-12-24,CMP004,9651,359,190.94
2025-12-24,CMP005,14588,312,90.25
2025-12-25,CMP001,9086,777,289.38
2025-12-25,CMP002,15519,634,348.33
2025-12-25,CMP003,11573,631,258.36
2025-12-25,CMP004,9641,365,213.0
2025-12-25,CMP005,18881,506,142.66
2025-12-26,CMP001,9200,788,285.56
2025-12-26,CMP002,11874,555,285.48
2025-12-26,CMP003,12765,703,346.69
2025-12-26,CMP004,10877,456,258.12
2025-12-26,CMP005,19890,476,149.61
2025-12-27,CMP001,7868,572,193.91
2025-12-27,CMP002,15228,707,438.75
2025-12-27,CMP003,10611,646,318.06
2025-12-27,CMP004,7965,297,201.87
2025-12-27,CMP005,14390,396,111.8
2025-12-28,CMP001,9180,732,293.13
2025-12-28,CMP002,11877,600,285.42
2025-12-28,CMP003,11722,632,315.9
2025-12-28,CMP004,8698,300,199.1
2025-12-28,CMP005,20584,583,175.43
2025-12-29,CMP001,7988,649,233.2
2025-12-29,CMP002,11433,521,268.17
2025-12-29,CMP003,11912,572,220.85
2025-12-29,CMP004,10849,428,225.42
2025-12-29,CMP005,20098,500,135.85
2025-12-30,CMP001,7918,595,217.55
2025-12-30,CMP002,15600,634,350.83
2025-12-30,CMP003,12261,674,337.15
2025-12-30,CMP004,10906,429,269.22
2025-12-30,CMP005,15838,403,103.08
2025-12-31,CMP001,11452,772,249.82
2025-12-31,CMP002,15193,623,379.46
2025-12-31,CMP003,12519,745,302.79
2025-12-31,CMP004,9877,415,238.07
2025-12-31,CMP005,16681,439,135.97
